TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C4_AP2EREBP_87	C9_WRKY_7	4	42	7	0.23328473740792174	7.165855569987897
C2_LOBAS2_23	C4_AP2EREBP_87	5	11	42	0.23262105259961774	8.693182879212227
C2_AP2EREBP_57	C5_HSF_5-C6_HSF_5-C9_HSF_2	3	7	24	0.23145502494313785	5.6306662585988185
C2_WRKY_7	C4_NAC_9-C5_NAC_6-C9_NAC_9	3	7	24	0.23145502494313785	6.043478260869559
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C6_C2C2COlike_11	4	30	10	0.2309401076758503	6.186267978710977
C2_G2like_1-C4_G2like_2-C5_G2like_2-C6_G2like_1-C9_G2like_1	C9_BES1_3	4	30	10	0.2309401076758503	6.149210143435322
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C9_LOBAS2_17	7	26	36	0.2288021576612147	6.904793340819821
C2_AP2EREBP_152	C2_HSF_2-C4_HSF_1	5	12	40	0.22821773229381923	6.135549358851072
C10_BBRBPC_14-C3_BBRBPC_9-C5_BBRBPC_11	C10_BBRBPC_4-C3_BBRBPC_2-C5_BBRBPC_3	2	7	11	0.22792115291927587	8.168873634345232
C4_C2H2_28	C5_C2C2gata_23-C6_C2C2gata_20	9	32	49	0.22728432252424743	7.416305672308771
C5_TCP_31	C6_Trihelix_27	7	48	20	0.22592402852876595	4.708712618358972
C4_AP2EREBP_111	C6_AP2EREBP_227	14	133	29	0.22542559063846446	4.3596194108012645
C2_AP2EREBP_52-C6_AP2EREBP_64	C6_HSF_15	1	4	5	0.22360679774997894	4.898979485566355
C2_C3H_3	C6_Trihelix_27	1	1	20	0.22360679774997894	4.898979485566354
C4_C2H2_28	C6_C2H2_85	4	32	10	0.22360679774997894	6.2366233158076225
C6_CAMTA_8	C6_bHLH_44	7	34	29	0.22292541435446872	6.388768838005415
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C13_RAV_1-C2_RAV_2-C4_RAV_2	7	26	38	0.22269966704152225	5.40103545839356
C13_RAV_1-C2_RAV_2-C4_RAV_2	C2_ABI3VP1_7-C4_ABI3VP1_5	8	38	34	0.2225659536298629	4.927222423847036
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_MYB_24	3	26	7	0.22237479499833035	5.8525036147917975
C3_MYB_19	C3_MYB_19	2	9	9	0.2222222222222222	10.00208311636464
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C4_AP2EREBP_111	13	26	133	0.22107053275171662	4.23629895053073
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C6_AP2EREBP_227	6	26	29	0.21850711221876895	6.757869638426589
C10_AP2EREBP_47	C1_MYBrelated_7-C10_MYBrelated_5-C4_MYBrelated_6-C5_MYBrelated_14-C6_MYBrelated_7	1	7	3	0.21821789023599236	4.898979485566354
C10_HMG_4-C5_HMG_5-C6_HMG_5	C1_MYBrelated_7-C10_MYBrelated_5-C4_MYBrelated_6-C5_MYBrelated_14-C6_MYBrelated_7	1	7	3	0.21821789023599236	4.898979485566354
C1_MYBrelated_7-C10_MYBrelated_5-C4_MYBrelated_6-C5_MYBrelated_14-C6_MYBrelated_7	C2_AP2EREBP_57	1	3	7	0.21821789023599236	7.000000000000001
C2_AP2EREBP_17	C2_MYB_24	1	3	7	0.21821789023599236	inf
C2_AP2EREBP_17	C9_WRKY_7	1	3	7	0.21821789023599236	inf
C2_AP2EREBP_57	C3_AP2EREBP_183	1	7	3	0.21821789023599236	4.898979485566354
C2_HSF_7	C2_NAC_47	4	24	14	0.21821789023599236	4.768672908251383
C2_MYB_24	C2_MYB_38-C5_MYB_46-C6_MYB_40	2	7	12	0.21821789023599236	14.142857142857153
