TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	2	46	46	0.043478260869565216	0.9713978794702065
C4_G2like_1	C4_G2like_1	2	47	47	0.0425531914893617	1.0014825805027487
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C4_G2like_1	1	12	47	0.042107596053325945	0.4923866302886771
C10_AP2EREBP_67-C3_AP2EREBP_61	C3_AP2EREBP_183	1	17	34	0.04159451654038515	0.584643403798007
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C6_G2like_8	1	46	13	0.04089304100547653	0.3736323588785368
C10_NAC_14	C6_C2H2_90	1	29	21	0.04052204492365539	0.9801960588196073
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C6_G2like_8	1	57	13	0.03673591791853225	0.2188702620658331
C2_AP2EREBP_142	C6_SBP_13	1	28	27	0.036369648372665396	0.23284515771189992
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C5_Trihelix_39	1	57	14	0.03539961627023944	0.6308932681440448
C10_AP2EREBP_67-C3_AP2EREBP_61	C4_G2like_1	1	17	47	0.03537745688386125	0.21873499496636092
C10_NAC_14	C10_NAC_14	1	29	29	0.034482758620689655	1.0522735830032945
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C3_HMG_3	1	46	20	0.03296902366978935	-0.17309692896316614
C4_G2like_1	C6_C2H2_90	1	47	21	0.03183035070396152	-0.060720783254579136
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C3_HMG_3	1	57	20	0.029617443887954613	-0.21707238158772652
C4_G2like_1	C6_SBP_13	1	47	27	0.0280717307022173	-0.34268343735361534
C2_AP2EREBP_142	C4_G2like_1	1	28	47	0.02756589232099856	0.019429383514470037
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C6_SBP_13	1	57	27	0.025490637096729083	-0.47826086956521735
C10_NAC_14	C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	1	29	57	0.02459594839716409	-0.447213595499958
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C4_G2like_1	1	46	47	0.02150661968096701	-0.6503679474715284
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C4_G2like_1	1	57	47	0.019320290100197885	-1.2121830534626528
