"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Up_regulated","Down_regulated","Negative"
"10.64370811.64371103",31.9915299103208,1.34154644195766,0.451643831225228,2.97036370079114,0.00297447365469859,0.0121729034525544,"YES","NO","NO"
"10.64377993.64378271",40.8508696321521,0.503972704783812,0.409587793060421,1.23043878094645,0.21853283851997,0.361727751499939,"NO","NO","YES"
"10.64386001.64386391",56.2235917095364,0.885051579906092,0.377452748423053,2.34480099457142,0.0190372375992457,0.0547240290570763,"NO","NO","YES"
"10.64387559.64388113",124.66147625157,0.404904008170318,0.284723742676086,1.422094288185,0.154998880724123,0.281060846184148,"NO","NO","YES"
"10.64398599.64399074",119.44410666678,-0.455255328875413,0.252697591343701,-1.80158159187283,0.0716112596145322,0.15532066718442,"NO","NO","YES"
"10.64421685.64422117",78.3721154823112,1.61007051523164,0.331167858528685,4.86179583485208,1.163255684632e-06,1.65724352700895e-05,"YES","NO","NO"
"10.64439752.64440268",392.561462664788,-0.927198914709158,0.175106675593694,-5.29505178238077,1.18982689607182e-07,2.32146708209451e-06,"NO","NO","NO"
"10.64442099.64442316",45.3826960423361,-0.810989943549085,0.396719180678266,-2.04424182910074,0.0409296627665802,0.100110298181241,"NO","NO","YES"
"10.64463022.64463273",52.6453847431357,1.73346702458841,0.42058801035198,4.12153219284048,3.76360864537994e-05,0.000320122620630452,"YES","NO","NO"
"10.64476772.64477320",140.524312981629,0.273469743620546,0.288765889137218,0.947029250711105,0.343623873972295,0.493905264263403,"NO","NO","YES"
"10.64519661.64520507",426.319853231904,0.261637212012587,0.174547721393736,1.49894372681267,0.133888231285185,0.251840083244036,"NO","NO","YES"
"10.64541643.64542027",70.3117760332305,1.04668345233451,0.315948553450304,3.31282875298601,0.000923575106695719,0.00464502415165167,"YES","NO","NO"
"10.64542300.64542673",99.2711000060237,0.166323641976952,0.269857263508546,0.616339318847663,0.537670593638106,0.665876290589953,"NO","NO","YES"
"10.64546514.64546931",84.9069877257377,-0.123446197215962,0.310229653566565,-0.397918754048038,0.690690075403894,0.788385348754692,"NO","NO","YES"
"10.64549372.64549721",218.563188547831,-0.901793726106101,0.214243422934438,-4.20920144830801,2.56274824496731e-05,0.000232532713143055,"NO","NO","NO"
"10.64556603.64556893",84.569336005437,-0.263356604546174,0.401991228989431,-0.655130225622655,0.512383913071552,0.644063248742244,"NO","NO","YES"
"10.64558447.64559239",458.729226266247,-0.279845444351586,0.185999988654512,-1.50454549151284,0.132440969240918,0.249672063425457,"NO","NO","YES"
"10.64561591.64562024",114.05434572036,-0.568475832228744,0.29137908518185,-1.95098365373053,0.0510589903219488,0.119247102479165,"NO","NO","YES"
"10.64571967.64572392",112.297617826102,0.522191047433822,0.261553727845569,1.9964962905906,0.0458799291187419,0.109759002250456,"NO","NO","YES"
"10.64576599.64576807",30.8859031751989,1.7593655451402,0.474553049002137,3.70741595452751,0.000209384873094771,0.00134166166073041,"YES","NO","NO"
