"interaction","MI","name","pvalue","selected","shared.interaction","source","target","weight","source_TF","target_TF","presence"
"interacts with",0.812219818642569,"Mp4g17170 (interacts with) Mp6g14720",4.77781991630177e-05,"false","interacts with","Mp4g17170","Mp6g14720",0.0464852725021207,"PPP1",NA,""
"interacts with",0.867367306219993,"Mp4g17170 (interacts with) Mp8g02730",0.00525516972422113,"false","interacts with","Mp4g17170","Mp8g02730",0.0453810689199473,"PPP1",NA,""
"interacts with",0.850091568825777,"Mp4g17170 (interacts with) Mp5g00400",0.0491152351220638,"false","interacts with","Mp4g17170","Mp5g00400",0.0443870677036549,"PPP1",NA,""
"interacts with",0.916218392635149,"Mp4g17170 (interacts with) Mp5g16780",4.77781991630177e-05,"false","interacts with","Mp4g17170","Mp5g16780",0.0403917191672598,"PPP1",NA,""
"interacts with",0.813068396159808,"Mp4g17170 (interacts with) Mp1g06470",0.000519722400126321,"false","interacts with","Mp4g17170","Mp1g06470",0.0382646887875383,"PPP1",NA,""
"interacts with",0.914563871890589,"Mp4g17170 (interacts with) Mp2g23755",1.80950454620188e-09,"false","interacts with","Mp4g17170","Mp2g23755",0.0371689991559271,"PPP1",NA,""
"interacts with",0.845134328058147,"Mp4g17170 (interacts with) Mp5g03970",0.00525516972422113,"false","interacts with","Mp4g17170","Mp5g03970",0.0347228551939643,"PPP1",NA,""
"interacts with",0.916948744916044,"Mp4g17170 (interacts with) Mp1g25680",0,"false","interacts with","Mp4g17170","Mp1g25680",0.0337185471533282,"PPP1",NA,""
"interacts with",0.875005569218231,"Mp4g17170 (interacts with) Mp2g08350",0.0491152351220638,"false","interacts with","Mp4g17170","Mp2g08350",0.0335823850472322,"PPP1",NA,""
"interacts with",0.949645183460148,"Mp4g17170 (interacts with) Mp3g02240",0.00525516972422113,"false","interacts with","Mp4g17170","Mp3g02240",0.0332485389013029,"PPP1",NA,""
"interacts with",0.920162583175496,"Mp4g17170 (interacts with) Mp6g19580",0.0491152351220638,"false","interacts with","Mp4g17170","Mp6g19580",0.032336701136832,"PPP1",NA,""
"interacts with",0.879291290510233,"Mp4g17170 (interacts with) Mp1g12860",4.10292818320279e-06,"false","interacts with","Mp4g17170","Mp1g12860",0.0317866000879223,"PPP1",NA,""
"interacts with",0.879739146734458,"Mp4g17170 (interacts with) Mp3g24240",0.0491152351220638,"false","interacts with","Mp4g17170","Mp3g24240",0.0311789356860167,"PPP1",NA,""
"interacts with",0.845995962309812,"Mp4g17170 (interacts with) Mp6g13680",0.00525516972422113,"false","interacts with","Mp4g17170","Mp6g13680",0.0302674270326699,"PPP1",NA,""
"interacts with",0.850564873553116,"Mp3g04030 (interacts with) Mp3g18130",0.000519722400126321,"false","interacts with","Mp3g04030","Mp3g18130",0.0710370141979356,"RKD",NA,""
"interacts with",1.02643899431365,"Mp3g04030 (interacts with) Mp1g23190",0.00525516972422113,"false","interacts with","Mp3g04030","Mp1g23190",0.0639738494710373,"RKD",NA,""
"interacts with",0.926202140047289,"Mp3g04030 (interacts with) Mp8g08920",0.00525516972422113,"false","interacts with","Mp3g04030","Mp8g08920",0.0635173838869304,"RKD",NA,""
"interacts with",0.950554475111579,"Mp3g04030 (interacts with) Mp6g08260",0.00525516972422113,"false","interacts with","Mp3g04030","Mp6g08260",0.0630667082010923,"RKD",NA,""
"interacts with",0.915676011282672,"Mp3g04030 (interacts with) Mp5g21130",0.00525516972422113,"false","interacts with","Mp3g04030","Mp5g21130",0.0615695228461677,"RKD",NA,""
"interacts with",1.02898108967076,"Mp3g04030 (interacts with) Mp6g03620",4.10292818320279e-06,"false","interacts with","Mp3g04030","Mp6g03620",0.060480272350321,"RKD",NA,""
"interacts with",1.03792275788709,"Mp3g04030 (interacts with) Mp1g02660",0,"false","interacts with","Mp3g04030","Mp1g02660",0.0592395249367163,"RKD",NA,""
"interacts with",0.995390704406413,"Mp3g04030 (interacts with) Mp1g23790",0.0491152351220638,"false","interacts with","Mp3g04030","Mp1g23790",0.0585803462830556,"RKD",NA,""
"interacts with",0.912417937180955,"Mp3g04030 (interacts with) Mp5g08140",3.30563580508425e-07,"false","interacts with","Mp3g04030","Mp5g08140",0.0585610142485884,"RKD",NA,""
"interacts with",0.991951940721943,"Mp3g04030 (interacts with) Mp8g04820",0.000519722400126321,"false","interacts with","Mp3g04030","Mp8g04820",0.0566626038404719,"RKD",NA,""
"interacts with",0.992028937729538,"Mp3g04030 (interacts with) Mp6g08540",0,"false","interacts with","Mp3g04030","Mp6g08540",0.0565025213687012,"RKD",NA,""
"interacts with",0.891832007595768,"Mp3g04030 (interacts with) Mp5g06450",0.0491152351220638,"false","interacts with","Mp3g04030","Mp5g06450",0.0528548156361594,"RKD",NA,""
"interacts with",1.01468448751665,"Mp3g04030 (interacts with) Mp2g22760",0.00525516972422113,"false","interacts with","Mp3g04030","Mp2g22760",0.0480373668878798,"RKD",NA,""
"interacts with",1.00610417768447,"Mp3g04030 (interacts with) Mp3g06660",0.0491152351220638,"false","interacts with","Mp3g04030","Mp3g06660",0.0465044033624178,"RKD",NA,""
"interacts with",1.04566677247361,"Mp3g04030 (interacts with) Mp8g02020",0.00525516972422113,"false","interacts with","Mp3g04030","Mp8g02020",0.0460919738850762,"RKD",NA,""
"interacts with",0.882176886936417,"Mp3g04030 (interacts with) Mp5g13860",4.10292818320279e-06,"false","interacts with","Mp3g04030","Mp5g13860",0.0446271185912551,"RKD",NA,""
"interacts with",1.02977778275035,"Mp3g04030 (interacts with) Mp2g03100",4.10292818320279e-06,"false","interacts with","Mp3g04030","Mp2g03100",0.0432830398157847,"RKD",NA,""
"interacts with",1.04259074229244,"Mp3g04030 (interacts with) Mp1g14840",0.0491152351220638,"false","interacts with","Mp3g04030","Mp1g14840",0.0398107978285345,"RKD",NA,""
"interacts with",1.02605208571553,"Mp3g04030 (interacts with) Mp7g00640",0.00525516972422113,"false","interacts with","Mp3g04030","Mp7g00640",0.0394853353691632,"RKD",NA,""
"interacts with",1.01732653756406,"Mp3g04030 (interacts with) Mp6g04070",0.00525516972422113,"false","interacts with","Mp3g04030","Mp6g04070",0.0373747798161489,"RKD",NA,""
"interacts with",0.902623761604277,"Mp3g04030 (interacts with) Mp8g09370",4.77781991630177e-05,"false","interacts with","Mp3g04030","Mp8g09370",0.0373389877390863,"RKD",NA,""
"interacts with",0.858042326351107,"Mp3g04030 (interacts with) Mp1g27090",0.00525516972422113,"false","interacts with","Mp3g04030","Mp1g27090",0.0359069771398119,"RKD",NA,""
"interacts with",0.907872043505518,"Mp3g04030 (interacts with) Mp5g20790",0.0491152351220638,"false","interacts with","Mp3g04030","Mp5g20790",0.0356328642588042,"RKD",NA,""
"interacts with",0.868691004954546,"Mp3g04030 (interacts with) Mp8g05680",0.0491152351220638,"false","interacts with","Mp3g04030","Mp8g05680",0.0304897718333349,"RKD",NA,""
"interacts with",1.02723654028687,"Mp4g21790 (interacts with) Mp7g13130",0.00525516972422113,"false","interacts with","Mp4g21790","Mp7g13130",0.0772548189344366,"MYB",NA,""
"interacts with",1.06742204894106,"Mp4g21790 (interacts with) Mp7g05330",0.000519722400126321,"false","interacts with","Mp4g21790","Mp7g05330",0.0651966794923215,"MYB",NA,""
"interacts with",1.05351976869638,"Mp4g21790 (interacts with) Mp2g14680",2.50863130268897e-08,"false","interacts with","Mp4g21790","Mp2g14680",0.0624012189748243,"MYB",NA,""
"interacts with",0.936277098163879,"Mp4g21790 (interacts with) Mp3g22310",0.000519722400126321,"false","interacts with","Mp4g21790","Mp3g22310",0.0572019297269827,"MYB",NA,""
"interacts with",0.874128268647688,"Mp4g21790 (interacts with) Mp7g03090",0.0491152351220638,"false","interacts with","Mp4g21790","Mp7g03090",0.054037347042488,"MYB",NA,""
"interacts with",0.987149003012071,"Mp4g21790 (interacts with) Mp6g04480",0.00525516972422113,"false","interacts with","Mp4g21790","Mp6g04480",0.0522358831092741,"MYB",NA,""
"interacts with",0.972699178661095,"Mp4g21790 (interacts with) Mp4g22610",0.0491152351220638,"false","interacts with","Mp4g21790","Mp4g22610",0.0514151306512222,"MYB",NA,""
"interacts with",1.00585813205744,"Mp4g21790 (interacts with) Mp8g08550",0.00525516972422113,"false","interacts with","Mp4g21790","Mp8g08550",0.0503301709721026,"MYB",NA,""
"interacts with",1.04683821821232,"Mp4g21790 (interacts with) Mp1g27220",0.0491152351220638,"false","interacts with","Mp4g21790","Mp1g27220",0.0469320362498796,"MYB",NA,""
"interacts with",1.03211092449177,"Mp4g21790 (interacts with) Mp1g11700",0,"false","interacts with","Mp4g21790","Mp1g11700",0.0462425815401033,"MYB",NA,""
"interacts with",0.944067509429771,"Mp4g21790 (interacts with) Mp2g04050",3.30563580508425e-07,"false","interacts with","Mp4g21790","Mp2g04050",0.0450814015293072,"MYB",NA,""
"interacts with",1.02612638812553,"Mp4g21790 (interacts with) Mp8g15560",0,"false","interacts with","Mp4g21790","Mp8g15560",0.0422168786596244,"MYB",NA,""
"interacts with",0.879545016837638,"Mp4g21790 (interacts with) Mp3g08340",0.000519722400126321,"false","interacts with","Mp4g21790","Mp3g08340",0.0412941964767525,"MYB",NA,""
"interacts with",0.930826190639256,"Mp4g21790 (interacts with) Mp6g04070",0.00525516972422113,"false","interacts with","Mp4g21790","Mp6g04070",0.0405430025180701,"MYB",NA,""
"interacts with",1.0035159078047,"Mp4g21790 (interacts with) Mp1g10020",0,"false","interacts with","Mp4g21790","Mp1g10020",0.0401436342311707,"MYB",NA,""
"interacts with",0.951353581220486,"Mp4g21790 (interacts with) Mp7g11760",0,"false","interacts with","Mp4g21790","Mp7g11760",0.0399917156152921,"MYB",NA,""
"interacts with",1.02991342746088,"Mp4g21790 (interacts with) Mp3g20070",0.00525516972422113,"false","interacts with","Mp4g21790","Mp3g20070",0.039979467921666,"MYB",NA,""
"interacts with",1.09293112764034,"Mp4g21790 (interacts with) Mp4g20680",0,"false","interacts with","Mp4g21790","Mp4g20680",0.0396700272193786,"MYB",NA,""
"interacts with",0.930368927400595,"Mp4g21790 (interacts with) Mp3g17870",0,"false","interacts with","Mp4g21790","Mp3g17870",0.0385742330436949,"MYB",NA,""
"interacts with",1.03972077083992,"Mp4g21790 (interacts with) Mp8g06570",0.0491152351220638,"false","interacts with","Mp4g21790","Mp8g06570",0.0373098188573835,"MYB",NA,""
"interacts with",0.946476876308206,"Mp4g21790 (interacts with) Mp8g08270",0.00525516972422113,"false","interacts with","Mp4g21790","Mp8g08270",0.0367570707501532,"MYB",NA,""
"interacts with",1.00763765403104,"Mp4g21790 (interacts with) Mp1g18780",1.80950454620188e-09,"false","interacts with","Mp4g21790","Mp1g18780",0.0366890048002203,"MYB",NA,""
"interacts with",0.975145517713735,"Mp4g21790 (interacts with) Mp5g01970",0,"false","interacts with","Mp4g21790","Mp5g01970",0.0349363779580783,"MYB",NA,""
"interacts with",1.08964331629088,"Mp4g21790 (interacts with) Mp8g04700",4.10292818320279e-06,"false","interacts with","Mp4g21790","Mp8g04700",0.0345703867420013,"MYB",NA,""
"interacts with",1.06107311295714,"Mp4g21790 (interacts with) Mp3g25160",0.0491152351220638,"false","interacts with","Mp4g21790","Mp3g25160",0.0345443986922283,"MYB",NA,""
"interacts with",1.016374217373,"Mp4g21790 (interacts with) Mp6g01490",0.000519722400126321,"false","interacts with","Mp4g21790","Mp6g01490",0.0335065974556054,"MYB",NA,""
"interacts with",1.07205389020972,"Mp4g21790 (interacts with) Mp8g17840",0,"false","interacts with","Mp4g21790","Mp8g17840",0.0332222668791096,"MYB",NA,""
"interacts with",1.09895847161203,"Mp4g21790 (interacts with) Mp5g07150",4.77781991630177e-05,"false","interacts with","Mp4g21790","Mp5g07150",0.0315479582042175,"MYB",NA,""
"interacts with",0.888872961100447,"Mp4g21790 (interacts with) Mp6g13270",0.000519722400126321,"false","interacts with","Mp4g21790","Mp6g13270",0.0312635200088652,"MYB",NA,""
"interacts with",0.891958181560376,"Mp4g21790 (interacts with) Mp5g07950",1.2337530996831e-10,"false","interacts with","Mp4g21790","Mp5g07950",0.0310498136188967,"MYB",NA,""
"interacts with",0.906029966587967,"Mp4g21790 (interacts with) Mp2g17870",0,"false","interacts with","Mp4g21790","Mp2g17870",0.030861767263201,"MYB",NA,""
"interacts with",1.00977550505746,"Mp4g21790 (interacts with) Mp4g07340",1.80950454620188e-09,"false","interacts with","Mp4g21790","Mp4g07340",0.0306235838516431,"MYB",NA,""
"interacts with",0.887520083078538,"Mp4g21790 (interacts with) Mp4g12510",4.10292818320279e-06,"false","interacts with","Mp4g21790","Mp4g12510",0.0305904081262527,"MYB",NA,""
"interacts with",0.972699178661096,"Mp4g21790 (interacts with) Mp2g14670",0.0491152351220638,"false","interacts with","Mp4g21790","Mp2g14670",0.0305810213564203,"MYB",NA,""
"interacts with",1.0784916025679,"Mp4g21790 (interacts with) Mp4g04160",4.10292818320279e-06,"false","interacts with","Mp4g21790","Mp4g04160",0.0304871374288826,"MYB",NA,""
"interacts with",1.07158252584968,"Mp4g21790 (interacts with) Mp1g09755",4.10292818320279e-06,"false","interacts with","Mp4g21790","Mp1g09755",0.0303114208813534,"MYB",NA,""
"interacts with",1.14637528965939,"Mp4g21790 (interacts with) Mp7g13760",0.0491152351220638,"false","interacts with","Mp4g21790","Mp7g13760",0.0302208381977108,"MYB","AP2/ERF",""
"interacts with",0.892361857764883,"Mp4g21790 (interacts with) Mp7g01270",4.10292818320279e-06,"false","interacts with","Mp4g21790","Mp7g01270",0.0301705957657228,"MYB",NA,""
"interacts with",0.95553938543269,"Mp6g02620 (interacts with) Mp4g05530",4.10292818320279e-06,"false","interacts with","Mp6g02620","Mp4g05530",0.0770569733089469,"NAC",NA,""
"interacts with",1.02967512368276,"Mp6g02620 (interacts with) Mp5g17610",0.00525516972422113,"false","interacts with","Mp6g02620","Mp5g17610",0.0703147823020457,"NAC",NA,"source"
"interacts with",1.02774193805678,"Mp6g02620 (interacts with) Mp2g23620",1.2337530996831e-10,"false","interacts with","Mp6g02620","Mp2g23620",0.0638279085856579,"NAC",NA,""
"interacts with",0.949153763482215,"Mp6g02620 (interacts with) Mp1g21700",0.00525516972422113,"false","interacts with","Mp6g02620","Mp1g21700",0.0612729613149347,"NAC",NA,""
"interacts with",0.898630146247936,"Mp6g02620 (interacts with) Mp3g12040",4.10292818320279e-06,"false","interacts with","Mp6g02620","Mp3g12040",0.0585473278793257,"NAC",NA,""
"interacts with",1.04628766126872,"Mp6g02620 (interacts with) Mp4g23140",0.0491152351220638,"false","interacts with","Mp6g02620","Mp4g23140",0.0572117498347579,"NAC",NA,""
"interacts with",0.97896181753855,"Mp6g02620 (interacts with) Mp2g17960",0.000519722400126321,"false","interacts with","Mp6g02620","Mp2g17960",0.0555157695458902,"NAC",NA,""
"interacts with",0.924886011600096,"Mp6g02620 (interacts with) Mp7g08820",0.0491152351220638,"false","interacts with","Mp6g02620","Mp7g08820",0.0548630719172759,"NAC",NA,""
"interacts with",0.972324119227013,"Mp6g02620 (interacts with) Mp5g08750",0.0491152351220638,"false","interacts with","Mp6g02620","Mp5g08750",0.053238195062054,"NAC",NA,""
"interacts with",1.07153937948823,"Mp6g02620 (interacts with) Mp4g09370",1.80950454620188e-09,"false","interacts with","Mp6g02620","Mp4g09370",0.0517248665131461,"NAC",NA,""
"interacts with",0.964179236774929,"Mp6g02620 (interacts with) Mp5g02730",0.00525516972422113,"false","interacts with","Mp6g02620","Mp5g02730",0.0516632371923681,"NAC",NA,""
"interacts with",0.976489391681233,"Mp6g02620 (interacts with) Mp3g15330",0,"false","interacts with","Mp6g02620","Mp3g15330",0.04911711678612,"NAC",NA,""
"interacts with",0.863689266308752,"Mp6g02620 (interacts with) Mp4g06370",0.00525516972422113,"false","interacts with","Mp6g02620","Mp4g06370",0.0489566865163911,"NAC",NA,""
"interacts with",0.966195695076585,"Mp6g02620 (interacts with) Mp1g25420",2.50863130268897e-08,"false","interacts with","Mp6g02620","Mp1g25420",0.046742668047455,"NAC",NA,""
"interacts with",0.999935365991222,"Mp6g02620 (interacts with) Mp2g09490",3.30563580508425e-07,"false","interacts with","Mp6g02620","Mp2g09490",0.0459848423234977,"NAC",NA,""
"interacts with",1.05767066403513,"Mp6g02620 (interacts with) Mp7g10710",0.000519722400126321,"false","interacts with","Mp6g02620","Mp7g10710",0.0455530119207733,"NAC",NA,""
"interacts with",0.90403384052638,"Mp6g02620 (interacts with) Mp6g06810",0.0491152351220638,"false","interacts with","Mp6g02620","Mp6g06810",0.0452458294884735,"NAC",NA,""
"interacts with",0.968192962566929,"Mp6g02620 (interacts with) Mp8g08100",3.30563580508425e-07,"false","interacts with","Mp6g02620","Mp8g08100",0.0451425433432524,"NAC","Trihelix",""
"interacts with",0.887050764157582,"Mp6g02620 (interacts with) Mp7g18360",4.77781991630177e-05,"false","interacts with","Mp6g02620","Mp7g18360",0.0446223554545733,"NAC",NA,""
"interacts with",1.05513315273075,"Mp6g02620 (interacts with) Mp1g23260",0.00525516972422113,"false","interacts with","Mp6g02620","Mp1g23260",0.0445215021565866,"NAC",NA,""
"interacts with",0.968130447457544,"Mp6g02620 (interacts with) Mp1g05410",0.00525516972422113,"false","interacts with","Mp6g02620","Mp1g05410",0.0437582001480774,"NAC",NA,""
"interacts with",1.04894381437246,"Mp6g02620 (interacts with) Mp1g02790",0.0491152351220638,"false","interacts with","Mp6g02620","Mp1g02790",0.0436102331898868,"NAC",NA,""
"interacts with",0.859631239746946,"Mp6g02620 (interacts with) Mp5g19920",0.0491152351220638,"false","interacts with","Mp6g02620","Mp5g19920",0.0427036504994944,"NAC",NA,"source"
"interacts with",0.916596146394709,"Mp6g02620 (interacts with) Mp4g10490",0.000519722400126321,"false","interacts with","Mp6g02620","Mp4g10490",0.0418262997389099,"NAC",NA,""
"interacts with",0.99668535373078,"Mp6g02620 (interacts with) Mp2g22250",0,"false","interacts with","Mp6g02620","Mp2g22250",0.0408732591408422,"NAC","AP2-B3",""
"interacts with",0.958862927841925,"Mp6g02620 (interacts with) Mp5g07200",0,"false","interacts with","Mp6g02620","Mp5g07200",0.0394100457297019,"NAC",NA,""
"interacts with",0.97187359092277,"Mp6g02620 (interacts with) Mp2g04900",0,"false","interacts with","Mp6g02620","Mp2g04900",0.0390985190745432,"NAC",NA,""
"interacts with",0.801082789694222,"Mp6g02620 (interacts with) Mp4g05490",0.00525516972422113,"false","interacts with","Mp6g02620","Mp4g05490",0.0389095683993061,"NAC",NA,""
"interacts with",0.939055341288644,"Mp6g02620 (interacts with) Mp4g19310",0.000519722400126321,"false","interacts with","Mp6g02620","Mp4g19310",0.0386497916607836,"NAC",NA,"source"
"interacts with",1.05802929036792,"Mp6g02620 (interacts with) Mp2g04890",1.2337530996831e-10,"false","interacts with","Mp6g02620","Mp2g04890",0.0386496705316687,"NAC",NA,""
"interacts with",0.913429297637777,"Mp6g02620 (interacts with) Mp6g09250",4.10292818320279e-06,"false","interacts with","Mp6g02620","Mp6g09250",0.0380966587558198,"NAC",NA,""
"interacts with",1.09223192088234,"Mp6g02620 (interacts with) Mp3g02080",0.00525516972422113,"false","interacts with","Mp6g02620","Mp3g02080",0.0369926718356384,"NAC",NA,""
"interacts with",0.996397577679696,"Mp6g02620 (interacts with) Mp7g11930",4.77781991630177e-05,"false","interacts with","Mp6g02620","Mp7g11930",0.0368428114825942,"NAC",NA,""
"interacts with",0.968716061113847,"Mp6g02620 (interacts with) Mp7g03680",0.0491152351220638,"false","interacts with","Mp6g02620","Mp7g03680",0.0363862724316981,"NAC",NA,"source"
"interacts with",0.972130573406213,"Mp6g02620 (interacts with) Mp2g21620",0,"false","interacts with","Mp6g02620","Mp2g21620",0.0361778471729645,"NAC",NA,""
"interacts with",1.03788182094055,"Mp6g02620 (interacts with) Mp3g22130",0,"false","interacts with","Mp6g02620","Mp3g22130",0.0361096373164847,"NAC",NA,""
"interacts with",0.984000513409349,"Mp6g02620 (interacts with) Mp7g11870",2.50863130268897e-08,"false","interacts with","Mp6g02620","Mp7g11870",0.035900038404304,"NAC",NA,""
"interacts with",0.824544173928416,"Mp6g02620 (interacts with) Mp8g01970",0.0491152351220638,"false","interacts with","Mp6g02620","Mp8g01970",0.0354373923746891,"NAC",NA,""
"interacts with",1.0155453975294,"Mp6g02620 (interacts with) Mp7g10010",0,"false","interacts with","Mp6g02620","Mp7g10010",0.0353328562664745,"NAC",NA,""
"interacts with",0.975074376492916,"Mp6g02620 (interacts with) Mp6g02550",1.2337530996831e-10,"false","interacts with","Mp6g02620","Mp6g02550",0.0341551006042685,"NAC",NA,""
"interacts with",0.914855163142624,"Mp6g02620 (interacts with) Mp5g24390",4.77781991630177e-05,"false","interacts with","Mp6g02620","Mp5g24390",0.0340468926823303,"NAC",NA,""
"interacts with",1.00207360164473,"Mp6g02620 (interacts with) Mp8g14820",0,"false","interacts with","Mp6g02620","Mp8g14820",0.034037271521265,"NAC",NA,""
"interacts with",0.949005927541605,"Mp6g02620 (interacts with) Mp2g01860",2.50863130268897e-08,"false","interacts with","Mp6g02620","Mp2g01860",0.0340348302843882,"NAC",NA,""
"interacts with",1.02471150583484,"Mp6g02620 (interacts with) Mp5g18690",0.0491152351220638,"false","interacts with","Mp6g02620","Mp5g18690",0.0335766321998361,"NAC",NA,""
"interacts with",0.911135309680466,"Mp6g02620 (interacts with) Mp1g03020",0,"false","interacts with","Mp6g02620","Mp1g03020",0.0333970454134502,"NAC",NA,""
"interacts with",0.886963876383393,"Mp6g02620 (interacts with) Mp6g08810",0.000519722400126321,"false","interacts with","Mp6g02620","Mp6g08810",0.033309449263103,"NAC",NA,"source"
"interacts with",0.834501196788997,"Mp6g02620 (interacts with) Mp3g15580",0.0491152351220638,"false","interacts with","Mp6g02620","Mp3g15580",0.0332015456933044,"NAC",NA,""
"interacts with",1.00675720003815,"Mp6g02620 (interacts with) Mp4g07610",0.000519722400126321,"false","interacts with","Mp6g02620","Mp4g07610",0.0317658501846671,"NAC",NA,""
"interacts with",1.08175444206598,"Mp6g02620 (interacts with) Mp8g09220",3.30563580508425e-07,"false","interacts with","Mp6g02620","Mp8g09220",0.0313968981051539,"NAC",NA,""
"interacts with",0.944660962022379,"Mp6g02620 (interacts with) Mp7g06380",2.50863130268897e-08,"false","interacts with","Mp6g02620","Mp7g06380",0.0312030008252748,"NAC",NA,""
"interacts with",0.890606090346637,"Mp6g02620 (interacts with) Mp4g22500",0.0491152351220638,"false","interacts with","Mp6g02620","Mp4g22500",0.0311623801599162,"NAC",NA,""
"interacts with",0.888472911236016,"Mp6g02620 (interacts with) Mp5g05130",0.000519722400126321,"false","interacts with","Mp6g02620","Mp5g05130",0.0303242175031413,"NAC",NA,""
"interacts with",0.880388762114702,"Mp6g02620 (interacts with) Mp4g00200",0.00525516972422113,"false","interacts with","Mp6g02620","Mp4g00200",0.0301397001267343,"NAC","WRKY",""
"interacts with",1.01918538127858,"Mp2g16350 (interacts with) Mp6g01570",0.0491152351220638,"false","interacts with","Mp2g16350","Mp6g01570",0.0495654533864607,"BBX",NA,""
"interacts with",1.040041240604,"Mp2g16350 (interacts with) Mp5g13130",1.2337530996831e-10,"false","interacts with","Mp2g16350","Mp5g13130",0.0482505026050625,"BBX",NA,""
"interacts with",1.01416008244815,"Mp2g16350 (interacts with) Mp3g10080",0.00525516972422113,"false","interacts with","Mp2g16350","Mp3g10080",0.047146334510935,"BBX",NA,""
"interacts with",1.05062177383501,"Mp2g16350 (interacts with) Mp1g20770",1.2337530996831e-10,"false","interacts with","Mp2g16350","Mp1g20770",0.0430566244207581,"BBX",NA,""
"interacts with",0.996385356597044,"Mp2g16350 (interacts with) Mp6g05980",0,"false","interacts with","Mp2g16350","Mp6g05980",0.0427567003629513,"BBX",NA,""
"interacts with",1.08033845629982,"Mp2g16350 (interacts with) Mp7g05440",4.77781991630177e-05,"false","interacts with","Mp2g16350","Mp7g05440",0.0395529593177512,"BBX",NA,""
"interacts with",0.85306239612459,"Mp2g16350 (interacts with) Mp5g03160",1.2337530996831e-10,"false","interacts with","Mp2g16350","Mp5g03160",0.0377555383274154,"BBX",NA,""
"interacts with",1.01477248639055,"Mp2g16350 (interacts with) Mp4g08320",1.2337530996831e-10,"false","interacts with","Mp2g16350","Mp4g08320",0.0373350075372173,"BBX",NA,""
"interacts with",1.03819085672581,"Mp2g16350 (interacts with) Mp8g08650",4.10292818320279e-06,"false","interacts with","Mp2g16350","Mp8g08650",0.0369347018109057,"BBX",NA,""
"interacts with",0.992725558990464,"Mp2g16350 (interacts with) Mp5g23860",4.10292818320279e-06,"false","interacts with","Mp2g16350","Mp5g23860",0.0362057756582179,"BBX",NA,""
"interacts with",0.902460219490686,"Mp2g16350 (interacts with) Mp3g07630",3.30563580508425e-07,"false","interacts with","Mp2g16350","Mp3g07630",0.0360825802703658,"BBX",NA,""
"interacts with",1.04535988300002,"Mp2g16350 (interacts with) Mp1g06140",3.30563580508425e-07,"false","interacts with","Mp2g16350","Mp1g06140",0.0351100259306351,"BBX",NA,""
"interacts with",1.04099456490696,"Mp2g16350 (interacts with) Mp2g10270",4.77781991630177e-05,"false","interacts with","Mp2g16350","Mp2g10270",0.0337187505899933,"BBX",NA,""
"interacts with",0.958853599774591,"Mp2g16350 (interacts with) Mp2g17410",0.0491152351220638,"false","interacts with","Mp2g16350","Mp2g17410",0.0336092170210917,"BBX",NA,""
"interacts with",1.03157681401919,"Mp2g16350 (interacts with) Mp7g11430",0.0491152351220638,"false","interacts with","Mp2g16350","Mp7g11430",0.0332869999409301,"BBX",NA,""
"interacts with",0.898484558118715,"Mp2g16350 (interacts with) Mp1g25680",4.10292818320279e-06,"false","interacts with","Mp2g16350","Mp1g25680",0.033230450720749,"BBX",NA,""
"interacts with",0.979816626033502,"Mp2g16350 (interacts with) Mp2g19300",0.0491152351220638,"false","interacts with","Mp2g16350","Mp2g19300",0.0327863429017996,"BBX",NA,""
"interacts with",0.963164494317539,"Mp2g16350 (interacts with) Mp8g06470",4.10292818320279e-06,"false","interacts with","Mp2g16350","Mp8g06470",0.0326694027285805,"BBX",NA,""
"interacts with",1.02815496035005,"Mp2g16350 (interacts with) Mp1g08890",4.77781991630177e-05,"false","interacts with","Mp2g16350","Mp1g08890",0.0324808384156732,"BBX","WRKY",""
"interacts with",1.04144350027397,"Mp2g16350 (interacts with) Mp7g14460",0.000519722400126321,"false","interacts with","Mp2g16350","Mp7g14460",0.0322212981494267,"BBX",NA,""
"interacts with",0.98902553779319,"Mp2g16350 (interacts with) Mp7g11850",3.30563580508425e-07,"false","interacts with","Mp2g16350","Mp7g11850",0.032153596191088,"BBX",NA,""
"interacts with",1.07886592694802,"Mp2g16350 (interacts with) Mp5g16090",0.000519722400126321,"false","interacts with","Mp2g16350","Mp5g16090",0.031489758473219,"BBX",NA,""
"interacts with",1.08731060999037,"Mp2g16350 (interacts with) Mp3g20070",0,"false","interacts with","Mp2g16350","Mp3g20070",0.0314555562124014,"BBX",NA,""
"interacts with",0.974879379260114,"Mp2g16350 (interacts with) Mp5g13000",0.000519722400126321,"false","interacts with","Mp2g16350","Mp5g13000",0.0312679860031951,"BBX",NA,""
"interacts with",1.01077746795085,"Mp2g16350 (interacts with) Mp3g19670",0.000519722400126321,"false","interacts with","Mp2g16350","Mp3g19670",0.0311816387936133,"BBX","BBX",""
"interacts with",1.03813172856081,"Mp2g16350 (interacts with) Mp2g01830",0,"false","interacts with","Mp2g16350","Mp2g01830",0.0305599545007124,"BBX",NA,""
"interacts with",1.09392723946045,"Mp2g16350 (interacts with) Mp8g14870",4.77781991630177e-05,"false","interacts with","Mp2g16350","Mp8g14870",0.0303902727829167,"BBX",NA,""
"interacts with",1.03547329492003,"Mp2g16350 (interacts with) Mp4g21790",0.0491152351220638,"false","interacts with","Mp2g16350","Mp4g21790",0.0303889587261104,"BBX","MYB",""
